doc_id,art_id,entity_text,entity_label,pattern_group,full_context,words_before_count,words_after_count
6DAE5BFB,6DAE5BFB_20,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"que se integrará por un representante de cada una de las Direcciones Generales de la Delegación respectiva . Dichos Comités regirán su funcionamiento de conformidad con lo dispuesto en el **Reglamento de esta Ley** . El Comité establecerá en cada una de las dependencias , órganos desconcentrados y entidades , Subcomités de Adquisiciones , Arrendamientos y Prestación de Servicios , que contarán , en",30,30
6DAE5BFB,6DAE5BFB_20,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"parte de éste último ; excepto en el aspecto normativo , que se encuentra reservado exclusivamente para el Comité . Los Subcomités estarán integrados en la forma que establezca el **Reglamento de esta Ley** . El Comité y el Comité Delegacional podrán aprobar la creación de Subcomités Técnicos de especialidad para la atención de casos específicos , que estarán vinculados a los Comités respectivos",30,30
6DAE5BFB,6DAE5BFB_20,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"podrán aprobar la creación de Subcomités Técnicos de especialidad para la atención de casos específicos , que estarán vinculados a los Comités respectivos , en los términos establecidos en el **Reglamento de esta Ley** .",30,1
6DAE5BFB,6DAE5BFB_21BIS,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"XI de elaborar el informe de las adquisiciones a que se refiere la fracción IX del artículo 21 de esta Ley , además de las que se establezcan en el **Reglamento de esta Ley** . La Contraloría participará como asesor en los Subcomités de las dependencias , órganos desconcentrados y entidades , siempre fundando y motivando el sentido de sus opiniones .",30,28
6DAE5BFB,6DAE5BFB_22,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"de Especialidad , y deberán solicitar la opinión del Instituto , para atender casos específicos que estarán vinculados al Subcomité en los términos y condiciones que al efecto establezca el **Reglamento de esta Ley** , debiendo considerar en su integración a dos contralores ciudadanos designados por el Jefe de Gobierno . Las entidades establecerán Subcomités de Adquisiciones , Arrendamientos y Prestación de Servicios ,",30,30
6DAE5BFB,6DAE5BFB_70,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"el caso de detectarse irregularidades , los contratos respectivos serán susceptibles de ser rescindidos y de hacerse efectiva la garantía de cumplimiento correspondiente , conforme el procedimiento que establece el **Reglamento de esta Ley** .",30,1
67CA440B,67CA440B_TRANS,Reglamento de esta ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"periodo no mayor de 90 días hábiles contados a partir de la entrada en vigor de la presente ley , el Jefe de Gobierno del Distrito Federal deberá publicar el **Reglamento de esta ley** . CUARTO . - Los proyectos de mejoramiento barrial iniciados con anterioridad a la entrada en vigor de la presente ley , continuarán tramitándose hasta su conclusión , conforme a",30,30
BD22E724,BD22E724_324,esta ley y sus reglamentos,LEY_CON_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"le correspondan al Gobierno ; Hacer del conocimiento de las autoridades competentes , la opinión sobre la publicidad de las actividades , productos y servicios a los que se refiere **esta ley y sus reglamentos** , que se difunda en el territorio de la Ciudad de México ; Suscribir convenios para el cumplimiento de sus atribuciones ; Coordinarse , en su caso , con las",30,30
BD22E724,BD22E724_324,esta ley y sus reglamentos,LEY_CON_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"le correspondan al Gobierno ; Hacer del conocimiento de las autoridades competentes , la opinión sobre la publicidad de las actividades , productos y servicios a los que se refiere **esta ley y sus reglamentos** , que se difunda en el territorio de la Ciudad de México ; Suscribir convenios para el cumplimiento de sus atribuciones ; Coordinarse , en su caso , con las",30,30
67567B88,67567B88_25,reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"habitacional ; para obras distintas a las ya mencionadas , para la relotificación de predios y ampliaciones de construcciones , que en su conjunto rebasen los parámetros señalados . El **reglamento de la presente Ley** y , en su caso , los acuerdos administrativos correspondientes , precisarán respecto del listado anterior , los casos , requisitos y modalidades para la presentación de los estudios de",30,30
67567B88,67567B88_34,reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"exigir el otorgamiento de garantías respecto del cumplimiento de las medidas adicionales de prevención , mitigación o compensación establecidas en la autorización , en aquellos casos expresamente señalados en el **reglamento de esta Ley** , cuando durante la realización de las obras o actividades puedan producirse daños graves a los ecosistemas o al ambiente . La Secretaría podrá por una sola ocasión , en",30,30
67567B88,67567B88_43,reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,", el estudio de riesgo si se tratase de acciones que lo ameriten sin requerir una manifestación de impacto ambiental ; y , IX . Los demás que establezca el **reglamento de la presente Ley** .",30,1
67567B88,67567B88_57,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"documentación presentada no esté correcta o completa , la Secretaría prevendrá por una sola ocasión al responsable de la fuente fija para que , en los términos que establezca el **Reglamento de la presente Ley** que al efecto se emita , subsane o aclare lo correspondiente y una vez subsanado , la Secretaría tendrá cinco días hábiles para emitir la Resolución . En el supuesto",30,30
67567B88,67567B88_106,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"públicas como privadas , que realicen la poda , derribo y trasplante de árboles en la Ciudad de México . Lo dispuesto en este capítulo , así como en el **Reglamento de la presente Ley** y en las normas ambientales conducentes , serán aplicables a las actividades relacionadas con la poda o trasplante de árboles , siempre que dichas actividades no se realicen en terrenos",30,30
67567B88,67567B88_200,reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"previstas en los programas de gestión de calidad del aire y de contingencias ambientales previstos en la presente Ley . La Secretaría , de conformidad con lo que establezca el **reglamento de esta Ley** , determinará los casos de fuentes fijas que por los niveles de emisión de contaminantes quedarán exentos del cumplimiento de las obligaciones a que se refiere este artículo .",30,29
67567B88,67567B88_269,esta Ley y sus reglamentos,LEY_CON_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Toda persona tendrá derecho a que las autoridades pongan a su disposición la información ambiental que les soliciten , de manera oportuna y adecuada , en los términos previstos por **esta Ley y sus reglamentos** , así como por la Ley de Transparencia , Acceso a la Información Pública y Rendición de Cuentas de la Ciudad de México , conforme a los principios de máxima",30,30
67567B88,67567B88_269,esta Ley y sus reglamentos,LEY_CON_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Toda persona tendrá derecho a que las autoridades pongan a su disposición la información ambiental que les soliciten , de manera oportuna y adecuada , en los términos previstos por **esta Ley y sus reglamentos** , así como por la Ley de Transparencia , Acceso a la Información Pública y Rendición de Cuentas de la Ciudad de México , conforme a los principios de máxima",30,30
67567B88,67567B88_296,reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"de infracciones a la presente Ley . Los vigilantes ecoguardas , inspectores o autoridades ambientales asignados a esta función deberán estar debidamente acreditados por la Secretaría en los términos del **reglamento de esta Ley** y en sus actuaciones observarán , en lo aplicable , las disposiciones relativas a las visitas y actos de inspección señaladas en este Título .",30,25
67567B88,67567B88_TRANS,esta Ley y sus reglamentos,LEY_CON_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,expedidos dentro de los 180 días hábiles siguientes a la entrada en vigor de este ordenamiento . DÉCIMO SEGUNDO . Se derogan todas aquellas disposiciones que contravengan lo dispuesto en **esta Ley y sus reglamentos** . DÉCIMO TERCERO . Los lineamentos de la consulta vecinal deberán publicarse en un plazo no mayor a 180 días hábiles a partir de la entrada en vigor de la,30,30
67567B88,67567B88_TRANS,esta Ley y sus reglamentos,LEY_CON_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,expedidos dentro de los 180 días hábiles siguientes a la entrada en vigor de este ordenamiento . DÉCIMO SEGUNDO . Se derogan todas aquellas disposiciones que contravengan lo dispuesto en **esta Ley y sus reglamentos** . DÉCIMO TERCERO . Los lineamentos de la consulta vecinal deberán publicarse en un plazo no mayor a 180 días hábiles a partir de la entrada en vigor de la,30,30
82606198,82606198_TRANS,Reglamento de la presente ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"en el Diario Oficial de la Federación para su mayor difusión . TERCERO . - El Jefe de Gobierno del Distrito Federal adoptará las medidas correspondientes para la expedición del **Reglamento de la presente ley** , a efecto de que su entrada en vigor sea dentro de un plazo que no excederá de ciento veinte días naturales contados a partir de la publicación de la",30,30
D0D23E5F,D0D23E5F_33,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Generales , Fiscalías , Fiscales o Agentes del Ministerio Público y Unidades Operativas y Administrativas competentes , salvo aquéllas que por su naturaleza , sean de ejercicio exclusivo . El **Reglamento de esta Ley** , señalará la distribución de competencias de las Autoridades Ministeriales y de las Unidades Administrativas y Órganos de la Fiscalía , así como , las facultades delegables e indelegables de",30,30
D0D23E5F,D0D23E5F_34,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"General y Los y Las Fiscales nombrados de acuerdo con la presente Ley y su Reglamento , conforme a las necesidades que determine el Plan de Política Criminal . El **Reglamento de esta Ley** , definirá los grados de la carrera policial , de la Policía de investigación , Técnica y Científica .",30,19
D0D23E5F,D0D23E5F_35,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"la Constitución Local ; Crear mecanismos institucionales de coordinación para ordenar las diligencias pertinentes y útiles para esclarecer los hechos que pudieran ser constitutivos de un delito ; Emitir el **Reglamento de esta Ley** ; Establecer mediante Reglamento o acuerdo , los órganos colegiados , grupos técnicos , grupos especializados , comités de análisis y evaluación , comités de trabajo , unidades administrativas ,",30,30
D0D23E5F,D0D23E5F_46,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"temporales por la persona titular de la Coordinación General de Investigación Territorial , y a falta de ésta , por las personas servidoras públicas en los términos que disponga el **Reglamento de esta Ley** . En caso de ausencia definitiva la persona que funja como suplente notificará al Congreso de la Ciudad de México para que proceda conforme a lo dispuesto en el texto",30,30
D0D23E5F,D0D23E5F_48,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,protección a víctimas o administrativas que determinen otras disposiciones aplicables y las que la persona titular de la Fiscalía General establezca en el ejercicio de la autonomía constitucional en el **Reglamento de esta Ley** o mediante Acuerdo .,30,4
D0D23E5F,D0D23E5F_50,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Distribución y Asignación Reglamentaria de Atribuciones y Facultades El **Reglamento de esta Ley** establecerá el capital humano , recursos materiales , financieros y tecnológicos de la Fiscalía General y sus unidades administrativas , así como las atribuciones o funciones de las personas servidoras",9,30
D0D23E5F,D0D23E5F_63,Reglamento de esta ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,", fraude procesal , encubrimiento por receptación , financieros y los demás que señalen las disposiciones normativas aplicables . La persona Titular de la Fiscalía General podrá establecer en el **Reglamento de esta ley** o mediante acuerdo , la creación de Fiscalías para investigar y perseguir dichos delitos , para lo cual nombrará y removerá libremente a sus titulares , quienes ejercerán las atribuciones",30,30
D0D23E5F,D0D23E5F_65,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"acuerdo a las obligaciones que establece el Código Nacional ; Proporcionar protección y atención a personas víctimas , ofendidas o testigos del delito , en los términos que determine el **Reglamento de esta Ley** ; Efectuar las detenciones , realizando el registro inmediato conforme lo señale la normativa aplicable ; Integrar grupos de tarea y grupos especializados , para operaciones que requieran especialidades científicas",30,30
D0D23E5F,D0D23E5F_65,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"grupos de tarea y grupos especializados , para operaciones que requieran especialidades científicas o técnicas , conforme a lo dispuesto en esta Ley , conforme a lo establecido en el **Reglamento de esta Ley** ; Preservar y procesar el lugar de los hechos o del hallazgo , conservando la integridad de objetos , instrumentos o productos y cualquier evidencia física relacionada con los hechos",30,30
D0D23E5F,D0D23E5F_70,reglamento de esta ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Fiscalía General que se estime necesario en materias de prevención y atención de mujeres , víctimas de violencia ; y Las demás que le confieran las normas contenidas en el **reglamento de esta ley** y demás disposiciones aplicables .",30,5
D0D23E5F,D0D23E5F_76,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"; Denunciar ante las autoridades competentes hechos de corrupción con apariencia de delito ; Cumplir con el Código de Ética de la Fiscalía General , y Las que señale el **Reglamento de esta Ley** y demás disposiciones aplicables . Artículo reformado G . O . CDMX 25 / 05 / 23",30,17
D0D23E5F,D0D23E5F_78,reglamento de la presente ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"a esta Unidad interna de todos los instrumentos jurídicos , así como de los recursos técnicos , informáticos , materiales y financieros para el cumplimiento de sus atribuciones . El **reglamento de la presente ley** establecerá el funcionamiento de esta unidad interna .",30,8
D0D23E5F,D0D23E5F_79,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"conductas irregulares de las personas servidoras públicas de la Fiscalía General , en términos de las disposiciones que para tal efecto se admitan , y Las demás que señale el **Reglamento de esta Ley** y demás disposiciones aplicables . El procedimiento disciplinario que sustancie la Unidad de Asuntos Internos deberá respetar en todo momento , la garantía de audiencia y legalidad respectiva y sólo",30,30
D0D23E5F,D0D23E5F_100,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Ciudadano se auxiliará con una Secretaría Técnica , así como con el personal que se requiera para el desempeño de sus funciones , de conformidad con lo dispuesto por el **Reglamento de esta Ley** .",30,1
93D6E7AD,93D6E7AD_21,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"de México , como órgano de consulta en la materia , mismo que presidirá la persona titular de la Jefatura de Gobierno o la persona que ésta designe . El **Reglamento de la presente Ley** regulará el procedimiento de elección , así como la organización y el funcionamiento de este Consejo . Del Financiamiento del Fomento de la Actividad Cooperativa",30,25
93D6E7AD,93D6E7AD_TRANS,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"facultades indicadas , así como para dictar las resoluciones fiscales que de acuerdo a esta Ley procedan . Asimismo , el Jefe de Gobierno del Distrito federal deberá expedir el **Reglamento de la presente Ley** dentro del término de noventa días siguientes a la publicación del presente decreto . CUARTO . - El Gobierno del Distrito Federal adecuará dentro de los 15 días siguientes a",30,30
D6164805,D6164805_15,reglamento de esta ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"deportivas , y demás profesionales en la materia ; así como las instalaciones y espacios para la práctica del deporte y , las competencias y actividades deportivas que determina el **reglamento de esta ley** .",30,1
D6164805,D6164805_20,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"indispensable para obtener cualquier clase de apoyo y estímulos previstos en la ley . La constancia de inscripción se obtendrá , actualizará y revocará en los términos que establezca el **Reglamento de esta Ley** .",30,1
D6164805,D6164805_31,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,", el cual contará con varias comisiones , entre ellas la de Vigilancia . El procedimiento de constitución y el número de Comisiones del Comité Delegacional quedará establecido en el **Reglamento de esta Ley** ; Coordinarse con los Comités y Ligas Delegacionales deportivas , en todas sus promociones de carácter no profesional en el área del deporte ; Facilitar la plena utilización de las",30,30
D6164805,D6164805_TRANS,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,". SEGUNDO . - El presente Decreto entrará en vigor al día siguiente de su publicación en la Gaceta Oficial de la Ciudad de México . TERCERO . - El **Reglamento de la presente Ley** , deberá expedirse dentro de los veinte días siguientes a la fecha en que entre en vigor esta Ley . CUARTO . - De acuerdo al presupuesto anual todos los",30,30
D95CBF9E,D95CBF9E_TRANS,reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"ingresará al Fondo de Apoyo a la Procuraduría de Justicia , para los efectos legales procedentes . QUINTO . El Jefe de Gobierno del Distrito Federal , deberá expedir el **reglamento de la presente Ley** en el término de 30 días posteriores a la entrada en vigor del presente decreto . Recinto de la Asamblea Legislativa del Distrito Federal , a los doce días del",30,30
5443E289,5443E289_51,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"en peligro la salud y la seguridad pública , además de la suspensión temporal a que se refiere este artículo , podrá imponer las medidas de seguridad establecidas en el **Reglamento de esta Ley** .",30,1
5443E289,5443E289_TRANS,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"anterioridad a la entrada en vigor de la presente Ley , permanecerán vigentes en todo lo que no se opongan a la misma , hasta que no se expida el **Reglamento de esta Ley** . QUINTO . - El Reglamento de esta ley y las modificaciones que deban realizarse a otros ordenamientos , deberán expedirse y publicarse a más tardar en cuatro meses posteriores",30,30
5443E289,5443E289_TRANS,Reglamento de esta ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Ley , permanecerán vigentes en todo lo que no se opongan a la misma , hasta que no se expida el Reglamento de esta Ley . QUINTO . - El **Reglamento de esta ley** y las modificaciones que deban realizarse a otros ordenamientos , deberán expedirse y publicarse a más tardar en cuatro meses posteriores a la entrada en vigor de esta ley .",30,30
A3D6BE07,A3D6BE07_10,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"renovación de la Constancia de Registro . Párrafo adicionado G . O . CDMX 15 / 06 / 23 Los ECI deberán cumplir , además con lo establecido en el **Reglamento de esta Ley** . Párrafo adicionado G . O . CDMX 15 / 06 / 23",30,13
A3D6BE07,A3D6BE07_11,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Los ECI deberán actualizar su Registro cada dos años , cuyo procedimiento se establecerá en el **Reglamento de la presente Ley** . Artículo reformado G . O . CDMX 15 / 06 / 23",16,13
A3D6BE07,A3D6BE07_12,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"con sus obligaciones o modifique las condiciones sobre las que se le otorgó el reconocimiento , la Secretaría le retirará el registro de conformidad con el procedimiento establecido en el **Reglamento de la presente Ley** . Artículo reformado G . O . CDMX 15 / 06 / 23",30,13
A3D6BE07,A3D6BE07_TRANS,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Permisos de Establecimientos Mercantiles , a fin de integrar a dicho catálogo a los Espacios Culturales Independientes . CUARTO . La Persona Titular de la Jefatura de Gobierno expedirá el **Reglamento de la presente Ley** en un plazo no mayor a 180 días hábiles . QUINTO . La Secretaría deberá implementar el Sistema Integral de Información de los ECI 90 días hábiles posteriores a la",30,30
A3D6BE07,A3D6BE07_TRANS,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"mayor a 180 días hábiles . QUINTO . La Secretaría deberá implementar el Sistema Integral de Información de los ECI 90 días hábiles posteriores a la entrada en vigor del **Reglamento de la presente Ley** . Palacio Legislativo del Congreso de la Ciudad de México , a los treinta días del mes de mayo del año dos mil veintitrés . - POR LA MESA DIRECTIVA",30,30
153125A4,153125A4_21,reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"valor comercial de los mismos , después de la determinación relativa a los derechos preferentes , señalados en el artículo 50 de este ordenamiento , y en los términos del **reglamento de esta Ley** . El valor comercial de los bienes se determinará mediante avalúo , que podrán elaborar las dependencias de la Administración Pública de la Ciudad de México , y que presente",30,30
1E876EAF,1E876EAF_TRANS,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"en la Gaceta Oficial de la Ciudad de México . TERCERO . - La persona Titular de la Jefatura de Gobierno de la Ciudad de México , deberá expedir el **Reglamento de la presente Ley** , en un plazo no mayor a 90 días hábiles siguientes a la entrada en vigor de estas reformas . CUARTO . - Hasta en tanto se expida el Reglamento",30,30
1E876EAF,1E876EAF_TRANS,Reglamento de la presente Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Ley , en un plazo no mayor a 90 días hábiles siguientes a la entrada en vigor de estas reformas . CUARTO . - Hasta en tanto se expida el **Reglamento de la presente Ley** , la Secretaría de Inclusión y Bienestar Social y el DIF Ciudad de México , estarán a lo que señalen las Reglas de Operación de los Programas de Comedores Sociales",30,30
7C5E7A9B,7C5E7A9B_TRANS,reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,", enviando un informe a la Consejería y al Congreso de la Ciudad de México . OCTAVO . - La Jefatura de Gobierno contará con 120 días para expedir el **reglamento de esta Ley** . TRANSITORIOS DEL DECRETO POR EL QUE SE MODIFICA LOS ARTÍCULOS 26 , 27 Y 32 DEL DECRETO POR EL QUE SE EXPIDE LA LEY DE CULTURA CÍVICA DE LA",30,30
1845EF43,1845EF43_53,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"y limitaciones para poseer animales de compañía en las unidades de propiedad privativa o áreas comunes , así como de su uso garantizando siempre el bienestar animal , si el **Reglamento de esta Ley** fuere omiso , la Asamblea General resolverá lo conducente . Los perros de asistencia no serán sujetos de ninguna medida o limitante a las que se refiere el párrafo anterior",30,30
FB6CCCAE,FB6CCCAE_105,reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Humanos del Distrito Federal , y Representantes de la sociedad civil , academia , líderes de opinión , especialistas en la materia , que serán nombrados en los términos del **reglamento de esta Ley** . Serán invitados permanentes : Titulares los órganos político administrativos . Consejería Jurídica y de Servicios Legales ; Secretaría de Seguridad Pública ; Secretaría de Cultura ; Instituto de las",30,30
FB6CCCAE,FB6CCCAE_106,reglamento de la presente ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"adolescentes que viven o transitan por la Ciudad de México , especialmente en lo que corresponde a las fracciones XIX , XXI , y XXV del artículo 103 . El **reglamento de la presente ley** desarrollará los mecanismos específicos de participación , que deberán tener como mínimo las siguientes características : ser amplios y representativos , garantizar previamente el derecho a la información sobre los",30,30
FB6CCCAE,FB6CCCAE_TRANS,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,"Gobierno de la Ciudad de México contará con un plazo de 120 días hábiles contados a partir de la entrada en vigor de la presente Ley , para modificar al **Reglamento de esta Ley** acorde con las reformas del presente decreto . Recinto de la Asamblea Legislativa del Distrito Federal , a los treinta días del mes de noviembre del año dos mil diecisiete",30,30
74FF23BF,74FF23BF_17,Reglamento de esta Ley,LEY_Y_REGLAMENTOS,SPECIFIC_LAW_MENTIONS,estudios estadísticos e investigaciones que permitan la elaboración de políticas públicas que prevengan la violencia contra las mujeres ; Las demás que le señalen las disposiciones legales aplicables y el **Reglamento de esta Ley** .,30,1
