art_id,nombre_reglamento_normalized,nombre_reglamento_normalized_created,match_version_used,doc_id,nombre_ley_matched,similarity,type_of_relation
FFE8242A_47,REGLAMENTODELALEYDECIUDADANIADIGITALDELACIUDADDEMEXICO,REGLAMENTODELALEYDECIUDADANIADIGITALDELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
FFE8242A_50,REGLAMENTODELALEYDECIUDADANIADIGITALDELACIUDADDEMEXICO,REGLAMENTODELALEYDECIUDADANIADIGITALDELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
6C800A8E_4,REGLAMENTODELALEYPARAELRECONOCIMIENTOYLAATENCIONDELASPERSONASLGBTTTIDELACIUDADDEMEXICO,REGLAMENTODELALEYPARAELRECONOCIMIENTOYLAATENCIONDELASPERSONASLGBTTTIDELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
36BD1180_8,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_15,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_16,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_17,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_18,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_19,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_20,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_21,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
36BD1180_41,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELACIUDADDEMEXICO,REGLAMENTODELALEYPARALAPROMOCIONDELACONVIVENCIALIBREDEVIOLENCIAENELENTORNOESCOLARDELADISTRITOFEDERAL,created,19B16EE9,Reglamento de la Ley para la Promocion de la Convivencia Libre de Violencia en el Entorno Escolar del Distrito Federal,0.9949748743718593,mencion_reglamento
A4DE831B_30,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELACIUDADDEMEXICO,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
A4DE831B_52,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELACIUDADDEMEXICO,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
A4DE831B_119,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELACIUDADDEMEXICO,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
A4DE831B_125,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELACIUDADDEMEXICO,REGLAMENTODELALEYDELDERECHOALACCESODISPOSICIONYSANEAMIENTODELAGUADELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
A582EA42_5,REGLAMENTODELALEYDELSISTEMADEALERTASOCIALDELACIUDADDEMEXICO,REGLAMENTODELALEYDELSISTEMADEALERTASOCIALDELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
A582EA42_21,REGLAMENTODELALEYDELSISTEMADEALERTASOCIALDELACIUDADDEMEXICO,REGLAMENTODELALEYDELSISTEMADEALERTASOCIALDELADISTRITOFEDERAL,,,,0.0,mencion_reglamento
AF96B37C_23,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_77,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_85,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_91,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_129,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_131,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_159,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_159,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
AF96B37C_175,REGLAMENTODELALEYDESALUDDELACIUDADDEMEXICO,REGLAMENTODELALEYDESALUDDELADISTRITOFEDERAL,created,87EDE287,Reglamento de la Ley de Salud del Distrito Federal,0.9882352941176471,mencion_reglamento
